imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt3859304,The Bronze,2015,R,100 min,"Comedy, Drama, Sport",6.1,A foul-mouthed former gymnastics bronze medalist with local celebrity status reluctantly trains a rising Olympics aspirant.,Bryan Buckley,/name/nm1519252/,"Melissa Rauch, 
Gary Cole, 
Haley Lu Richardson, 
Thomas Middleditch","/name/nm1851981/,/name/nm0170550/,/name/nm4726634/,/name/nm3042755/",12930.0,615654.0,3
tt1596345,Pawn Sacrifice,2014,UA,115 min,"Biography, Drama, History",7.0,"Set during the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers and his own struggles as he challenges the Soviet Empire.",Edward Zwick,/name/nm0001880/,"Tobey Maguire, 
Liev Schreiber, 
Peter Sarsgaard, 
Michael Stuhlbarg","/name/nm0001497/,/name/nm0000630/,/name/nm0765597/,/name/nm0836121/",46712.0,2436062.0,1
tt1028576,Secretariat,2010,PG,123 min,"Biography, Drama, Family",7.2,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",Randall Wallace,/name/nm0908824/,"Diane Lane, 
John Malkovich, 
Margo Martindale, 
Nelsan Ellis","/name/nm0000178/,/name/nm0000518/,/name/nm0553269/,/name/nm1734700/",29155.0,59713955.0,3
tt5427194,The Miracle Season,2018,PG,101 min,"Drama, Sport",6.5,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship.",Sean McNamara,/name/nm0573732/,"Helen Hunt, 
Erin Moriarty, 
William Hurt, 
Danika Yarosh","/name/nm0000166/,/name/nm3929195/,/name/nm0000458/,/name/nm3912822/",5727.0,10225770.0,3
tt1487118,Chalet Girl,2011,R,97 min,"Comedy, Romance, Sport",6.2,"Former skateboard champion Kim wants to make more money after her mother's tragic death. She joins the elite posh servicing company, which sends her off to Austria.",Phil Traill,/name/nm1288766/,"Felicity Jones, 
Ed Westwick, 
Bill Nighy, 
Brooke Shields","/name/nm0428065/,/name/nm2067953/,/name/nm0631490/,/name/nm0000222/",25889.0,1201.0,3
tt1483797,Redline,2009,,102 min,"Animation, Action, Sci-Fi",7.5,"A story about the most popular racing event in the galaxy, the Redline, and the various racers who compete in it.",Takeshi Koike,/name/nm1238086/,"Takuya Kimura, 
Yû Aoi, 
Tadanobu Asano, 
Yoshiyuki Morishita","/name/nm0454120/,/name/nm1066974/,/name/nm0038355/,/name/nm0605676/",15044.0,,3
tt1629757,Chasing Mavericks,2012,UA,116 min,"Biography, Drama, Sport",7.1,"When young Jay Moriarity discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it.","Michael Apted, 
Curtis Hanson",/name/nm0000776/,"Jonny Weston, 
Gerard Butler, 
Elisabeth Shue, 
Abigail Spencer","/name/nm0000436/,/name/nm4103976/,/name/nm0124930/,/name/nm0000223/,/name/nm0817844/",33377.0,6002756.0,2
tt1606392,Win Win,2011,R,106 min,"Comedy, Drama, Sport",7.1,A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life.,Tom McCarthy,/name/nm0565336/,"Paul Giamatti, 
Amy Ryan, 
Jeffrey Tambor, 
Bobby Cannavale","/name/nm0316079/,/name/nm0752407/,/name/nm0001787/,/name/nm0134072/",54299.0,10179275.0,3
tt1082601,Fighting,2009,PG-13,105 min,"Action, Crime, Drama",5.5,"In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on the bare-knuckling brawling circuit.",Dito Montiel,/name/nm1996918/,"Channing Tatum, 
Terrence Howard, 
Luis Guzmán, 
Zulay Henao","/name/nm1475594/,/name/nm0005024/,/name/nm0350079/,/name/nm1748489/",33534.0,23036320.0,1
tt2417712,Goon: Last of the Enforcers,2017,R,101 min,"Comedy, Sport",5.8,A hockey player plagued by injuries is confronted with the possibility of retirement when a tough new player challenges his status as the league's top enforcer.,Jay Baruchel,/name/nm0059431/,"Seann William Scott, 
Alison Pill, 
Marc-André Grondin, 
Liev Schreiber","/name/nm0005405/,/name/nm0683467/,/name/nm0343082/,/name/nm0000630/",14095.0,,2
tt1647668,Million Dollar Arm,2014,PG,124 min,"Biography, Drama, Sport",7.0,A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.,Craig Gillespie,/name/nm0318916/,"Jon Hamm, 
Aasif Mandvi, 
Alan Arkin, 
Suraj Sharma","/name/nm0358316/,/name/nm0541902/,/name/nm0000273/,/name/nm4139037/",46612.0,36447959.0,1
tt4701724,Early Man,2018,UA,89 min,"Animation, Adventure, Comedy",6.1,"Set at the dawn of time, when prehistoric creatures and woolly mammoths roamed the earth, Early Man tells the story of Dug, along with sidekick Hognob as they unite his tribe against a mighty enemy Lord Nooth and his Bronze Age City to save their home.",Nick Park,/name/nm0661910/,"Eddie Redmayne, 
Tom Hiddleston, 
Maisie Williams, 
Timothy Spall","/name/nm1519666/,/name/nm1089991/,/name/nm3586035/,/name/nm0001758/",22689.0,8267544.0,1
tt4341582,Queen of Katwe,2016,PG,124 min,"Biography, Drama, Sport",7.4,A Ugandan girl sees her world rapidly change after being introduced to the game of chess.,Mira Nair,/name/nm0619762/,"Madina Nalwanga, 
David Oyelowo, 
Lupita Nyong'o, 
Martin Kabanza","/name/nm8136461/,/name/nm0654648/,/name/nm2143282/,/name/nm8421695/",17778.0,8805918.0,3
